Bedi	Bedi	IN	09	21327	22.50143	70.04363	Asia/Kolkata
Beāwar	Beawar	IN	24	151152	26.10119	74.32028	Asia/Kolkata
Bāzpur	Bazpur	IN	39	23900	29.15299	79.10814	Asia/Kolkata
Bayāna	Bayana	IN	24	38502	26.90791	77.28985	Asia/Kolkata
Bayad	Bayad	IN	09	17886	23.2234	73.21491	Asia/Kolkata
Bawāni Khera	Bawani Khera	IN	10	20289	28.94919	76.03108	Asia/Kolkata
Bawāna	Bawana	IN	07	73680	28.7982	77.03431	Asia/Kolkata
Bāwal	Bawal	IN	10	16776	28.07184	76.58312	Asia/Kolkata
Baud	Baud	IN	21	20424	20.83773	84.32618	Asia/Kolkata
Batāla	Batala	IN	23	158621	31.80921	75.20294	Asia/Kolkata
Baswa	Baswa	IN	24	22515	27.14955	76.58345	Asia/Kolkata
Bāsudebpur	Basudebpur	IN	21	33690	21.11974	86.72896	Asia/Kolkata
Bastī	Basti	IN	36	115115	26.78817	82.71617	Asia/Kolkata
Basoda	Basoda	IN	35	78289	23.85153	77.93652	Asia/Kolkata
Basni	Basni	IN	24	29187	27.17232	73.64519	Asia/Kolkata
Basmat	Basmat	IN	16	68846	19.32872	77.15746	Asia/Kolkata
Basirhat City	Basirhat City	IN	28	143007	22.66142	88.85477	Asia/Kolkata
Basi	Basi	IN	23	20288	30.6885	76.40111	Asia/Kolkata
Basi	Basi	IN	23	26295	30.58813	76.84498	Asia/Kolkata
Basi	Basi	IN	24	26029	26.8315	76.04856	Asia/Kolkata
Basavana Bāgevādi	Basavana Bagevadi	IN	19	33198	16.57278	75.97252	Asia/Kolkata
Basavakalyan	Basavakalyan	IN	19	69717	17.87445	76.94972	Asia/Kolkata
Barwāni	Barwani	IN	35	55504	22.03232	74.89982	Asia/Kolkata
Barwāla	Barwala	IN	10	43384	29.36747	75.90809	Asia/Kolkata
Barwāh	Barwah	IN	35	26459	22.25394	76.03853	Asia/Kolkata
Bāruni	Baruni	IN	34	84888	25.47509	85.96813	Asia/Kolkata
Baruipur	Baruipur	IN	28	53128	22.36544	88.4325	Asia/Kolkata
Barshi	Barshi	IN	16	118722	18.23454	75.69275	Asia/Kolkata
Barpeta	Barpeta	IN	03	48824	26.32293	91.00632	Asia/Kolkata
Barpāli	Barpali	IN	21	20850	21.19005	83.58721	Asia/Kolkata
Baroda	Baroda	IN	35	18437	25.5	76.65	Asia/Kolkata
Chhipa Barod	Chhipa Barod	IN	24	18837	24.62361	76.70783	Asia/Kolkata
Barnāla	Barnala	IN	23	116449	30.37451	75.5487	Asia/Kolkata
Barnagar	Barnagar	IN	35	36438	23.0489	75.37804	Asia/Kolkata
Bārmer	Barmer	IN	24	96225	25.74572	71.39211	Asia/Kolkata
Barki Saria	Barki Saria	IN	38	24134	24.17594	85.88938	Asia/Kolkata
Barkā Kānā	Barka Kana	IN	38	18475	23.62118	85.46748	Asia/Kolkata
Barjala	Barjala	IN	26	17998	23.6182	91.35596	Asia/Kolkata
Bari Sādri	Bari Sadri	IN	24	15713	24.41339	74.47331	Asia/Kolkata
Baripāda	Baripada	IN	21	116849	21.93458	86.72852	Asia/Kolkata
Bāri	Bari	IN	24	62721	26.64661	77.61634	Asia/Kolkata
Barhiya	Barhiya	IN	34	43045	25.28814	86.02055	Asia/Kolkata
Bārh	Barh	IN	34	61470	25.48339	85.70928	Asia/Kolkata
Bargūr	Bargur	IN	25	16366	12.54288	78.35735	Asia/Kolkata
Bargi	Bargi	IN	35	17588	22.99138	79.8755	Asia/Kolkata
Bargarh	Bargarh	IN	21	80625	21.33348	83.61905	Asia/Kolkata
Bareli	Bareli	IN	35	34663	23.00445	78.2301	Asia/Kolkata
Bareja	Bareja	IN	09	19690	22.84863	72.59137	Asia/Kolkata
Bareilly	Bareilly	IN	36	745435	28.36678	79.43167	Asia/Kolkata
Bārdoli	Bardoli	IN	09	60821	21.12297	73.11151	Asia/Kolkata
Barddhamān	Barddhaman	IN	28	301725	23.25572	87.85691	Asia/Kolkata
Bar Bigha	Bar Bigha	IN	34	41758	25.21855	85.7332	Asia/Kolkata
Baraut	Baraut	IN	36	93544	29.10199	77.26334	Asia/Kolkata
Barauli	Barauli	IN	34	41877	26.38109	84.58648	Asia/Kolkata
Bārāsat	Barasat	IN	28	298127	22.72154	88.48198	Asia/Kolkata
Baranagar	Baranagar	IN	28	260072	22.64132	88.37727	Asia/Kolkata
Bārān	Baran	IN	24	117992	25.1	76.51667	Asia/Kolkata
Bāramūla	Baramula	IN	12	77276	34.209	74.34285	Asia/Kolkata
Bārāmati	Baramati	IN	16	54415	18.15174	74.57767	Asia/Kolkata
Bārākpur	Barakpur	IN	28	148174	22.76602	88.36336	Asia/Kolkata
Bāpatla	Bapatla	IN	02	70777	15.90422	80.46743	Asia/Kolkata
Bāonlī	Baonli	IN	24	15300	26.32611	76.22829	Asia/Kolkata
Bāola	Baola	IN	09	42458	22.82844	72.36364	Asia/Kolkata
Banūr	Banur	IN	23	18775	30.55407	76.71948	Asia/Kolkata
Bantvāl	Bantval	IN	19	40155	12.8905	75.03489	Asia/Kolkata
Bāntva	Bantva	IN	09	15291	21.48815	70.07576	Asia/Kolkata
Bānswāra	Banswara	IN	24	101017	23.54109	74.4425	Asia/Kolkata
Bānswāda	Banswada	IN	40	28384	18.37725	77.88007	Asia/Kolkata
Bānsi	Bansi	IN	36	39926	27.17749	82.93442	Asia/Kolkata
Bānsdīh	Bansdih	IN	36	21457	25.88377	84.21827	Asia/Kolkata
Bānsbāria	Bansbaria	IN	28	108474	22.95387	88.40098	Asia/Kolkata
Bannūr	Bannur	IN	19	25455	12.33295	76.86201	Asia/Kolkata
Banmankhi	Banmankhi	IN	34	26806	25.88857	87.19421	Asia/Kolkata
Bānkura	Bankura	IN	28	133966	23.23241	87.0716	Asia/Kolkata
Bānki	Banki	IN	21	17521	20.37912	85.52953	Asia/Kolkata
Bankāpur	Bankapur	IN	19	22529	14.92295	75.26221	Asia/Kolkata
Bānka	Banka	IN	34	45977	24.88091	86.92257	Asia/Kolkata
Bāngarmau	Bangarmau	IN	36	37425	26.8912	80.21149	Asia/Kolkata
Bangarapet	Bangarapet	IN	19	44849	12.99116	78.17804	Asia/Kolkata
Bangaon	Bangaon	IN	34	60000	25.86728	86.51152	Asia/Kolkata
Bangaon	Bangaon	IN	28	111693	23.04553	88.83084	Asia/Kolkata
Banganapalle	Banganapalle	IN	02	25325	15.31771	78.22669	Asia/Kolkata
Bengaluru	Bengaluru	IN	19	8495492	12.97194	77.59369	Asia/Kolkata
Banga	Banga	IN	23	20906	31.18874	75.99495	Asia/Kolkata
Bandipura	Bandipura	IN	12	37081	34.41728	74.64308	Asia/Kolkata
Bāndīkūi	Bandikui	IN	24	44664	27.05087	76.57325	Asia/Kolkata
Bānda	Banda	IN	36	152218	25.47758	80.33491	Asia/Kolkata
Banda	Banda	IN	35	30923	24.04488	78.96094	Asia/Kolkata
Banat	Banat	IN	36	21580	29.46355	77.35478	Asia/Kolkata
Bānapur	Banapur	IN	21	17499	19.77889	85.17033	Asia/Kolkata
Bāmor Kalān	Bamor Kalan	IN	35	27860	24.89298	78.15105	Asia/Kolkata
Bāmaur	Bamaur	IN	35	32838	26.33895	78.10104	Asia/Kolkata
Balussheri	Balussheri	IN	13	27363	11.44738	75.82944	Asia/Kolkata
Bālurghāt	Balurghat	IN	28	153279	25.22099	88.77732	Asia/Kolkata
Bālugaon	Balugaon	IN	21	17238	20.17838	85.11327	Asia/Kolkata
Bālugān	Balugan	IN	21	17645	19.73333	85.21667	Asia/Kolkata
Balrāmpur	Balrampur	IN	36	77396	27.42949	82.18545	Asia/Kolkata
Balotra	Balotra	IN	24	74496	25.83242	72.24	Asia/Kolkata
Baloda Bāzār	Baloda Bazar	IN	37	26632	21.65678	82.16062	Asia/Kolkata
Balod	Balod	IN	37	23648	20.73081	81.20578	Asia/Kolkata
Bāli	Bali	IN	28	296973	22.64859	88.34115	Asia/Kolkata
Ballia	Ballia	IN	34	47550	25.42139	86.31445	Asia/Kolkata
Ballarpur	Ballarpur	IN	16	92146	19.84696	79.34578	Asia/Kolkata
Baliguda	Baliguda	IN	21	16611	20.19966	83.90938	Asia/Kolkata
Bāli	Bali	IN	24	19880	25.19725	73.29117	Asia/Kolkata
Balasore	Balasore	IN	21	144373	21.49266	86.93348	Asia/Kolkata
Balarāmpur	Balarampur	IN	28	22847	23.09714	86.22292	Asia/Kolkata
Bālāpur	Balapur	IN	16	44594	20.66612	76.77386	Asia/Kolkata
Balāngīr	Balangir	IN	21	98238	20.70419	83.49029	Asia/Kolkata
Bālāghāt	Balaghat	IN	35	84261	21.8156	80.18845	Asia/Kolkata
Bālāchor	Balachor	IN	23	21631	31.06062	76.30166	Asia/Kolkata
Bakhtiyārpur	Bakhtiyarpur	IN	34	34533	25.46179	85.53179	Asia/Kolkata
Bakhri	Bakhri	IN	34	40043	25.59889	86.26074	Asia/Kolkata
Budge Budge	Budge Budge	IN	28	76837	22.48275	88.18176	Asia/Kolkata
Viratnagar	Viratnagar	IN	24	20568	27.43538	76.18297	Asia/Kolkata
Bairāgnia	Bairagnia	IN	34	42895	26.74063	85.27323	Asia/Kolkata
Byndoor	Byndoor	IN	19	20323	13.86667	74.63333	Asia/Kolkata
Bail-Hongal	Bail-Hongal	IN	19	49182	15.8137	74.85895	Asia/Kolkata
Baikunthpur	Baikunthpur	IN	37	28431	23.26206	82.56051	Asia/Kolkata
Baihar	Baihar	IN	35	16650	22.10133	80.54967	Asia/Kolkata
Baidyabāti	Baidyabati	IN	28	115504	22.78498	88.32586	Asia/Kolkata
Bahraigh	Bahraigh	IN	36	182218	27.57429	81.59474	Asia/Kolkata
Bahjoi	Bahjoi	IN	36	33752	28.39502	78.62659	Asia/Kolkata
Baheri	Baheri	IN	36	63953	28.77416	79.4974	Asia/Kolkata
Baharampur	Baharampur	IN	28	180547	24.10473	88.25155	Asia/Kolkata
Bahadurgarh	Bahadurgarh	IN	10	170767	28.69287	76.93555	Asia/Kolkata
Bahādurganj	Bahadurganj	IN	34	36993	26.26172	87.82443	Asia/Kolkata
Bāh	Bah	IN	36	15359	26.86912	78.59385	Asia/Kolkata
Bagulā	Bagula	IN	28	20999	23.33664	88.64109	Asia/Kolkata
Bāghpat	Baghpat	IN	36	41766	28.94485	77.21865	Asia/Kolkata
Bagdogra	Bagdogra	IN	28	17372	26.69929	88.31177	Asia/Kolkata
Bagha Purana	Bagha Purana	IN	23	25206	30.68809	75.09838	Asia/Kolkata
Bāgepalli	Bagepalli	IN	19	27011	13.78338	77.79667	Asia/Kolkata
Bāgbahra	Bagbahra	IN	37	19529	21.04606	82.3864	Asia/Kolkata
Bagasra	Bagasra	IN	09	34521	21.48719	70.95516	Asia/Kolkata
Bagar	Bagar	IN	24	15670	28.18784	75.50012	Asia/Kolkata
Bagalkot	Bagalkot	IN	19	111933	16.18673	75.69614	Asia/Kolkata
Bagaha	Bagaha	IN	34	112634	27.09918	84.09003	Asia/Kolkata
Bagaha	Bagaha	IN	34	91383	24.52898	85.06019	Asia/Kolkata
Badvel	Badvel	IN	02	70626	14.7451	79.06288	Asia/Kolkata
Badūria	Baduria	IN	28	49547	22.74431	88.78655	Asia/Kolkata
Bādshāhpur	Badshahpur	IN	10	15593	28.39317	77.04919	Asia/Kolkata
Badnāwar	Badnawar	IN	35	20917	23.02181	75.23268	Asia/Kolkata
Badlapur	Badlapur	IN	16	174226	19.15516	73.26553	Asia/Kolkata
Badgām	Badgam	IN	12	15338	34.01524	74.72074	Asia/Kolkata
Bādāmi	Badami	IN	19	30943	15.91495	75.67683	Asia/Kolkata
Badagara	Badagara	IN	13	76493	11.59776	75.58142	Asia/Kolkata
Bada Barabīl	Bada Barabil	IN	21	56870	22.11186	85.38684	Asia/Kolkata
Bachhraon	Bachhraon	IN	36	29232	28.92694	78.23456	Asia/Kolkata
Babrāla	Babrala	IN	36	16670	28.26419	78.4056	Asia/Kolkata
Bābra	Babra	IN	09	25270	21.84577	71.30544	Asia/Kolkata
Babīna	Babina	IN	36	35538	25.23947	78.47028	Asia/Kolkata
Baberu	Baberu	IN	36	15607	25.54711	80.70443	Asia/Kolkata
Bābai	Babai	IN	35	16741	22.70256	77.93494	Asia/Kolkata
Azamgarh	Azamgarh	IN	36	116644	26.06832	83.18358	Asia/Kolkata
Ayyampettāi	Ayyampettai	IN	25	16263	10.90141	79.17984	Asia/Kolkata
Ayodhya	Ayodhya	IN	36	53293	26.79909	82.2047	Asia/Kolkata
Ayakudi	Ayakudi	IN	25	27156	10.44992	77.55198	Asia/Kolkata
Avanigadda	Avanigadda	IN	02	25761	16.02148	80.91808	Asia/Kolkata
Avinashi	Avinashi	IN	25	28868	11.19297	77.26865	Asia/Kolkata
Avadi	Avadi	IN	25	345996	13.1147	80.10981	Asia/Kolkata
Ausa	Ausa	IN	16	36118	18.24728	76.4993	Asia/Kolkata
Aurangābād	Aurangabad	IN	34	102244	24.75204	84.3742	Asia/Kolkata
Aurangabad	Aurangabad	IN	16	1175116	19.87757	75.34226	Asia/Kolkata
Auraiya	Auraiya	IN	36	70508	26.46517	79.50918	Asia/Kolkata
Aurād	Aurad	IN	19	19849	18.25397	77.41761	Asia/Kolkata
Attur	Attur	IN	25	61793	11.59414	78.60143	Asia/Kolkata
Attingal	Attingal	IN	13	37346	8.69609	76.81507	Asia/Kolkata
Attili	Attili	IN	02	68196	16.7	81.6	Asia/Kolkata
Attibele	Attibele	IN	19	20532	12.77809	77.77259	Asia/Kolkata
Atraulī	Atrauli	IN	36	47512	28.02964	78.28571	Asia/Kolkata
Atmakūr	Atmakur	IN	02	35137	15.88109	78.58704	Asia/Kolkata
Adirampattinam	Adirampattinam	IN	25	31066	10.34059	79.37905	Asia/Kolkata
Athani	Athani	IN	19	47842	16.72613	75.06421	Asia/Kolkata
Āthagarh	Athagarh	IN	21	17304	20.51999	85.62965	Asia/Kolkata
Atarra	Atarra	IN	36	46168	25.28618	80.57155	Asia/Kolkata
Āsind	Asind	IN	24	16611	25.7342	74.33278	Asia/Kolkata
Āsika	Asika	IN	21	21428	19.61114	84.65998	Asia/Kolkata
Asifābād	Asifabad	IN	40	23059	19.35851	79.28415	Asia/Kolkata
Ashta	Ashta	IN	35	53184	23.01754	76.72208	Asia/Kolkata
Ashta	Ashta	IN	16	37105	16.94943	74.40936	Asia/Kolkata
Ashoknagar	Ashoknagar	IN	35	81828	24.57578	77.73123	Asia/Kolkata
Āsansol	Asansol	IN	28	504271	23.68333	86.98333	Asia/Kolkata
Āsandh	Asandh	IN	10	27125	29.52119	76.60552	Asia/Kolkata
Arwal	Arwal	IN	34	51849	25.24281	84.66571	Asia/Kolkata
Ārvi	Arvi	IN	16	42822	20.99585	78.22914	Asia/Kolkata
Aruppukkottai	Aruppukkottai	IN	25	87722	9.5096	78.09588	Asia/Kolkata
Arumuganeri	Arumuganeri	IN	25	27266	8.5688	78.09091	Asia/Kolkata
Arukutti	Arukutti	IN	13	17944	9.86667	76.35	Asia/Kolkata
Arsikere	Arsikere	IN	19	53216	13.31446	76.25704	Asia/Kolkata
Āron	Aron	IN	35	28010	24.38109	77.41739	Asia/Kolkata
Arkalgūd	Arkalgud	IN	19	16810	12.76171	76.06035	Asia/Kolkata
Ariyalūr	Ariyalur	IN	25	29144	11.13849	79.07556	Asia/Kolkata
Arcot	Arcot	IN	25	55955	12.90569	79.31897	Asia/Kolkata
Arāria	Araria	IN	34	79021	26.14934	87.51323	Asia/Kolkata
Arantāngi	Arantangi	IN	25	40814	10.17235	78.99118	Asia/Kolkata
Arni	Arni	IN	25	63671	12.66771	79.28529	Asia/Kolkata
Ārangaon	Arangaon	IN	16	29591	19.02681	74.71487	Asia/Kolkata
Arang	Arang	IN	37	19091	21.19639	81.96912	Asia/Kolkata
Aramboli	Aramboli	IN	25	22846	8.24962	77.52161	Asia/Kolkata
Arāmbāgh	Arambagh	IN	28	60639	22.88333	87.78333	Asia/Kolkata
Arakkonam	Arakkonam	IN	25	79080	13.08449	79.67053	Asia/Kolkata
Arrah	Arrah	IN	34	261430	25.55629	84.66335	Asia/Kolkata
Aonla	Aonla	IN	36	50011	28.27402	79.16521	Asia/Kolkata
Anūpshahr	Anupshahr	IN	36	25306	28.35748	78.26914	Asia/Kolkata
Anūppur	Anuppur	IN	35	19899	23.10344	81.69083	Asia/Kolkata
Anūpgarh	Anupgarh	IN	24	33309	29.19111	73.20861	Asia/Kolkata
Anta	Anta	IN	24	32377	25.15	76.3	Asia/Kolkata
Anshing	Anshing	IN	16	19000	20.0409	77.31501	Asia/Kolkata
Annur	Annur	IN	25	20079	11.23616	77.10514	Asia/Kolkata
Annigeri	Annigeri	IN	19	28267	15.42513	75.4335	Asia/Kolkata
Annāmalainagar	Annamalainagar	IN	25	16289	11.4	79.73333	Asia/Kolkata
Ankola	Ankola	IN	19	22249	14.66049	74.3047	Asia/Kolkata
Ankleshwar	Ankleshwar	IN	09	89457	21.63236	72.99001	Asia/Kolkata
Anjār	Anjar	IN	09	87183	23.11316	70.02671	Asia/Kolkata
Anjangaon	Anjangaon	IN	16	56380	21.16516	77.3091	Asia/Kolkata
Anjad	Anjad	IN	35	26289	22.04171	75.05519	Asia/Kolkata
Angul	Angul	IN	21	44386	20.84089	85.10192	Asia/Kolkata
Angamāli	Angamali	IN	13	34399	10.19055	76.38789	Asia/Kolkata
Anekal	Anekal	IN	19	44260	12.7111	77.69557	Asia/Kolkata
Andol	Andol	IN	40	24645	17.81458	78.07713	Asia/Kolkata
Anthiyur	Anthiyur	IN	25	21086	11.57506	77.59043	Asia/Kolkata
Āndippatti	Andippatti	IN	25	27287	9.99797	77.62097	Asia/Kolkata
Anantnag	Anantnag	IN	12	150592	33.73068	75.15418	Asia/Kolkata
Anantapur	Anantapur	IN	02	267161	14.67784	77.60813	Asia/Kolkata
Anandpur	Anandpur	IN	23	16282	31.23926	76.50253	Asia/Kolkata
Anandpur	Anandpur	IN	21	39585	21.21411	86.12492	Asia/Kolkata
Anand	Anand	IN	09	209410	22.55251	72.9552	Asia/Kolkata
Anakapalle	Anakapalle	IN	02	86519	17.69134	83.00395	Asia/Kolkata
Anaimalai	Anaimalai	IN	25	17208	10.58303	76.93441	Asia/Kolkata
Āmūr	Amur	IN	40	64023	18.79284	78.27666	Asia/Kolkata
Amudālavalasa	Amudalavalasa	IN	02	39799	18.41025	83.90295	Asia/Kolkata
Āmta	Amta	IN	28	16753	22.58344	88.01039	Asia/Kolkata
Amroli	Amroli	IN	09	17082	21.25084	72.83878	Asia/Kolkata
Amroha	Amroha	IN	36	176253	28.90314	78.46984	Asia/Kolkata
Amritsar	Amritsar	IN	23	1159227	31.62234	74.87534	Asia/Kolkata
Amreli	Amreli	IN	09	117967	21.59983	71.21169	Asia/Kolkata
Amravati	Amravati	IN	16	647057	20.93333	77.75	Asia/Kolkata
Amod	Amod	IN	09	18742	21.99317	72.87047	Asia/Kolkata
Āmli	Amli	IN	52	33369	20.28333	73.01667	Asia/Kolkata
Āmlāgora	Amlagora	IN	28	19038	22.84616	87.33559	Asia/Kolkata
Amla	Amla	IN	35	30215	21.92485	78.12786	Asia/Kolkata
Amīngarh	Amingarh	IN	19	15073	16.05662	75.94773	Asia/Kolkata
Amet	Amet	IN	24	17434	25.30609	73.9258	Asia/Kolkata
Ambur	Ambur	IN	25	114608	12.79163	78.71644	Asia/Kolkata
Ambikāpur	Ambikapur	IN	37	121071	23.11892	83.19537	Asia/Kolkata
Ambattur	Ambattur	IN	25	466205	13.09818	80.16152	Asia/Kolkata
Ambasamudram	Ambasamudram	IN	25	35645	8.71068	77.4519	Asia/Kolkata
Āmbāsa	Ambasa	IN	26	16285	23.936	91.85436	Asia/Kolkata
Ambāla	Ambala	IN	10	195153	30.36099	76.79782	Asia/Kolkata
Ambājogāi	Ambajogai	IN	16	74114	18.73312	76.38616	Asia/Kolkata
Ambāh	Ambah	IN	35	47177	26.70423	78.22678	Asia/Kolkata
Ambad	Ambad	IN	16	31553	19.61301	75.78906	Asia/Kolkata
Amarpur	Amarpur	IN	34	25336	25.03967	86.90247	Asia/Kolkata
Amarpātan	Amarpatan	IN	35	19409	24.31371	80.97703	Asia/Kolkata
Ambarnath	Ambarnath	IN	16	253475	19.2	73.16667	Asia/Kolkata
Amalner	Amalner	IN	16	97369	21.03983	75.05887	Asia/Kolkata
Amalāpuram	Amalapuram	IN	02	53231	16.57868	82.00609	Asia/Kolkata
Alwaye	Alwaye	IN	13	23703	10.10649	76.35484	Asia/Kolkata
Alwar	Alwar	IN	24	322568	27.56246	76.625	Asia/Kolkata
Alot	Alot	IN	35	24115	23.76336	75.55662	Asia/Kolkata
Along	Along	IN	30	18425	28.16951	94.8006	Asia/Kolkata
Alnāvar	Alnavar	IN	19	17228	15.42727	74.74111	Asia/Kolkata
Almora	Almora	IN	39	32442	29.59713	79.65911	Asia/Kolkata
Allinagaram	Allinagaram	IN	25	94453	10.02737	77.47815	Asia/Kolkata
Alappuzha	Alappuzha	IN	13	240991	9.49004	76.3264	Asia/Kolkata
Prayagraj	Prayagraj	IN	36	1073438	25.44478	81.84322	Asia/Kolkata
Alīpur Duār	Alipur Duar	IN	28	65232	26.4835	89.52286	Asia/Kolkata
Alīpur	Alipur	IN	07	20736	28.79862	77.13314	Asia/Kolkata
Alīgarh	Aligarh	IN	36	753207	27.88145	78.07464	Asia/Kolkata
Alīganj	Aliganj	IN	36	26652	27.49358	79.17127	Asia/Kolkata
Alībāg	Alibag	IN	16	20752	18.64813	72.87579	Asia/Kolkata
Alattūr	Alattur	IN	13	26720	10.65	76.53333	Asia/Kolkata
Ālangulam	Alangulam	IN	25	28558	8.86404	77.49937	Asia/Kolkata
Alangāyam	Alangayam	IN	25	18327	12.62235	78.75207	Asia/Kolkata
Alandur	Alandur	IN	25	164430	13.0025	80.20611	Asia/Kolkata
Alandi	Alandi	IN	16	28645	18.67756	73.89868	Asia/Kolkata
Aland	Aland	IN	19	42371	17.56425	76.56854	Asia/Kolkata
Akot	Akot	IN	16	92637	21.0963	77.0588	Asia/Kolkata
Akola	Akola	IN	16	428857	20.70957	76.9981	Asia/Kolkata
Aklūj	Akluj	IN	16	39972	17.89241	75.02138	Asia/Kolkata
Aklera	Aklera	IN	24	26240	24.41288	76.56719	Asia/Kolkata
Akivīdu	Akividu	IN	02	40413	16.58225	81.38112	Asia/Kolkata
Akhnūr	Akhnur	IN	12	20756	32.8955	74.73486	Asia/Kolkata
Akbarpur	Akbarpur	IN	36	36865	26.42953	82.53431	Asia/Kolkata
Akbarpur	Akbarpur	IN	36	18835	26.38371	79.94926	Asia/Kolkata
Akaltara	Akaltara	IN	37	22712	22.02463	82.42641	Asia/Kolkata
Akalkot	Akalkot	IN	16	40103	17.52532	76.20611	Asia/Kolkata
Ajara	Ajara	IN	16	17257	16.11601	74.21097	Asia/Kolkata
Ajnāla	Ajnala	IN	23	21107	31.84473	74.76295	Asia/Kolkata
Ajmer	Ajmer	IN	24	542321	26.4521	74.63867	Asia/Kolkata
Ajaigarh	Ajaigarh	IN	35	16656	24.89879	80.25921	Asia/Kolkata
Aizawl	Aizawl	IN	31	293416	23.72894	92.71791	Asia/Kolkata
Ahwa	Ahwa	IN	09	15004	20.75718	73.68626	Asia/Kolkata
Ahraura	Ahraura	IN	36	25075	25.01579	83.03294	Asia/Kolkata
Ahor	Ahor	IN	24	16867	25.3687	72.78038	Asia/Kolkata
Ahmadpur	Ahmadpur	IN	16	43936	18.70622	76.93731	Asia/Kolkata
Ahilyanagar	Ahilyanagar	IN	16	367140	19.09457	74.73843	Asia/Kolkata
Ahmedabad	Ahmedabad	IN	09	6357693	23.02579	72.58727	Asia/Kolkata
Agra	Agra	IN	36	1430055	27.18333	78.01667	Asia/Kolkata
Agartala	Agartala	IN	26	400004	23.83605	91.27939	Asia/Kolkata
Agar	Agar	IN	35	37917	23.71177	76.01571	Asia/Kolkata
Afzalpur	Afzalpur	IN	19	27088	17.19986	76.36018	Asia/Kolkata
Afzalgarh	Afzalgarh	IN	36	27753	29.3937	78.67393	Asia/Kolkata
Adūr	Adur	IN	13	29652	9.15595	76.73192	Asia/Kolkata
Adra	Adra	IN	28	22159	23.49668	86.68363	Asia/Kolkata
Adoni	Adoni	IN	02	184625	15.62788	77.27495	Asia/Kolkata
Ādilābād	Adilabad	IN	40	118526	19.67203	78.5359	Asia/Kolkata
Addanki	Addanki	IN	02	28547	15.81061	79.97338	Asia/Kolkata
Achhnera	Achhnera	IN	36	20532	27.17826	77.75674	Asia/Kolkata
Achhībal	Achhibal	IN	12	17556	33.68409	75.21835	Asia/Kolkata
Achalpur	Achalpur	IN	16	112311	21.25665	77.51006	Asia/Kolkata
Ābu Road	Abu Road	IN	24	55599	24.48012	72.78186	Asia/Kolkata
Ābu	Abu	IN	24	24981	24.59365	72.71756	Asia/Kolkata
Abohar	Abohar	IN	23	145302	30.14453	74.19552	Asia/Kolkata
Abhayāpuri	Abhayapuri	IN	03	15847	26.32255	90.68526	Asia/Kolkata
Dalli Rājhara	Dalli Rajhara	IN	37	44363	20.58573	81.07501	Asia/Kolkata
Contai	Contai	IN	28	88702	21.77985	87.74892	Asia/Kolkata
Haldia	Haldia	IN	28	170695	22.06046	88.10975	Asia/Kolkata
Srirāmpur	Srirampur	IN	28	18682	22.94849	88.01954	Asia/Kolkata
Dumjor	Dumjor	IN	28	17972	22.61993	88.24566	Asia/Kolkata
Bankra	Bankra	IN	28	56273	22.60291	88.27751	Asia/Kolkata
Chakapara	Chakapara	IN	28	27320	22.63222	88.34861	Asia/Kolkata
Mahiari	Mahiari	IN	28	17051	22.58826	88.23544	Asia/Kolkata
Dhulagari	Dhulagari	IN	28	21080	22.58213	88.171	Asia/Kolkata
Pānchla	Panchla	IN	28	23526	22.53665	88.13785	Asia/Kolkata
Pujali	Pujali	IN	28	37047	22.46787	88.14524	Asia/Kolkata
Maheshtala	Maheshtala	IN	28	448317	22.50862	88.25322	Asia/Kolkata
Monoharpur	Monoharpur	IN	28	23362	22.10833	88.07889	Asia/Kolkata
Badāmibāgh	Badamibagh	IN	12	22214	34.07381	74.85276	Asia/Kolkata
Soyībug	Soyibug	IN	12	104000	34.07677	74.7057	Asia/Kolkata
Brāhmanān di Bāri	Brahmanan di Bari	IN	12	15453	32.64398	74.91099	Asia/Kolkata
Kheri Nāngal	Kheri Nangal	IN	10	18195	29.35436	76.97737	Asia/Kolkata
Jharoda Kalān	Jharoda Kalan	IN	07	19578	28.65264	76.95208	Asia/Kolkata
Roshanpura	Roshanpura	IN	07	57217	28.60057	76.98918	Asia/Kolkata
Dīndārpur	Dindarpur	IN	07	35856	28.59813	76.99161	Asia/Kolkata
Singāpur	Singapur	IN	40	24457	17.46982	78.12574	Asia/Kolkata
Nāgāvaram	Nagavaram	IN	40	30502	17.48862	78.60208	Asia/Kolkata
Jilādiguda	Jiladiguda	IN	40	27461	17.332	78.52553	Asia/Kolkata
Yamjāl	Yamjal	IN	40	15689	17.26944	78.57667	Asia/Kolkata
Ghatkesar	Ghatkesar	IN	40	19763	17.45081	78.68366	Asia/Kolkata
Kompalli	Kompalli	IN	40	15575	17.54499	78.48836	Asia/Kolkata
Vijayapura	Vijayapura	IN	19	34866	13.29724	77.80184	Asia/Kolkata
Adampur	Adampur	IN	23	20922	31.43224	75.71484	Asia/Kolkata
Mullānwāla	Mullanwala	IN	23	16183	31.06189	74.82277	Asia/Kolkata
Chanaje	Chanaje	IN	16	16714	18.86131	72.95257	Asia/Kolkata
Madhavaram	Madhavaram	IN	25	119105	13.14819	80.2314	Asia/Kolkata
Maduraivayal	Maduraivayal	IN	25	19208	13.06306	80.17194	Asia/Kolkata
Porur	Porur	IN	25	46690	13.03565	80.15821	Asia/Kolkata
